Person_ID,Name,Age,Gender,Criminal_History,Case_Number,Crime_Description,Crime_Type,IUCR,FBI_Code,Domestic,Arrested,Crime_Location,Block,Beat,District,Ward,Community_Area,Latitude,Longitude,X_Coordinate,Y_Coordinate,Date_of_Crime,Year,Updated_On,Social_Media_Activity,Facial_Recognition_Match
P00486,Taylor Rice,36,Female,No,C2022-XYZ00443,Theft reported near Bell Hills,Theft,6100,107,No,Yes,"Salt Lake, Kolkata",9237 Block of Tracy Shores,179,30,18,40,22.585,88.4154,481667,429768,2023-03-27,2023,2023-09-04,Active,21.05
P00152,Glen Morrow,12,Other,Yes,C2022-XYZ00444,Drug Offense reported near Woods Canyon,Drug Offense,4100,105,No,No,"Viman Nagar, Pune",1449 Block of Anthony Drives,443,22,29,63,18.5679,73.9143,401243,216152,2023-04-20,2023,2023-08-29,Inactive,72.95
P00463,Luke Schultz,108,Other,Yes,C2021-XYZ00445,Cybercrime reported near Paul Turnpike,Cybercrime,3100,104,Yes,No,"T. Nagar, Chennai",2419 Block of Charles Manors,406,23,4,36,13.0424,80.2336,961540,186393,2023-08-05,2023,2023-08-26,Inactive,39.17
P00023,Brenda Gray,101,Other,No,C2022-XYZ00446,Assault reported near Wells Square,Assault,1300,102,No,Yes,"Salt Lake, Kolkata",7947 Block of Colon Loaf,617,13,26,58,22.585,88.4154,139597,703208,2023-09-02,2023,2023-11-05,Inactive,99.89
P00083,Jonathan King,63,Other,No,C2022-XYZ00447,Homicide reported near Mitchell Canyon,Homicide,5100,106,Yes,Yes,"Banjara Hills, Hyderabad",3925 Block of Marquez Station,906,14,4,31,17.4239,78.4291,449760,654702,2021-02-27,2021,2021-05-17,Active,44.5
P00832,Nicole Anderson,9,Other,Yes,C2021-XYZ00448,Assault reported near Gwendolyn Tunnel,Assault,1300,102,Yes,Yes,"T. Nagar, Chennai",9346 Block of Garcia Summit,366,9,16,3,13.0424,80.2336,764483,106310,2024-08-18,2024,2024-10-11,Inactive,98.01
P00857,Brian Duncan,32,Female,Yes,C2022-XYZ00449,Kidnapping reported near Mcclure Rest,Kidnapping,7100,108,No,Yes,"T. Nagar, Chennai",6967 Block of Alexandra Shoals,273,28,46,50,13.0424,80.2336,647828,493379,2022-08-12,2022,2022-10-08,Inactive,84.39
P00292,Tara Escobar,11,Female,Yes,C2022-XYZ00450,Fraud reported near Sara Vista,Fraud,2100,103,Yes,Yes,"Banjara Hills, Hyderabad",4787 Block of Peter Heights,612,1,38,41,17.4239,78.4291,796857,336747,2021-05-20,2021,2021-08-30,Active,22.32
P00707,Kristen Collins,100,Male,Yes,C2023-XYZ00451,Fraud reported near Emily Rapids,Fraud,2100,103,No,Yes,"Andheri East, Mumbai",9906 Block of Walker Turnpike,126,5,11,25,19.1197,72.8696,770595,471363,2023-06-19,2023,2023-09-23,Inactive,91.64
P00208,Melissa Lopez,19,Female,No,C2024-XYZ00452,Homicide reported near Goodman Tunnel,Homicide,5100,106,Yes,Yes,"Banjara Hills, Hyderabad",9406 Block of Sheri Inlet,963,5,21,26,17.4239,78.4291,806122,497860,2025-01-31,2025,2025-05-25,Active,26.59
P00347,Lacey Mack,56,Female,No,C2022-XYZ00453,Robbery reported near Young Circle,Robbery,1100,101,No,No,"Andheri East, Mumbai",6861 Block of Robert Circle,942,1,27,24,19.1197,72.8696,991257,459687,2023-11-02,2023,2023-11-18,Active,10.88
P00832,Nicole Anderson,9,Other,Yes,C2024-XYZ00454,Homicide reported near Kimberly Park,Homicide,5100,106,Yes,Yes,"Andheri East, Mumbai",1331 Block of Morales Stravenue,843,24,29,2,19.1197,72.8696,584468,612550,2023-07-04,2023,2023-08-17,Inactive,36.04
P00103,Isabella Curtis,102,Male,Yes,C2019-XYZ00455,Robbery reported near Robinson Lakes,Robbery,1100,101,Yes,Yes,"Banjara Hills, Hyderabad",3542 Block of Kevin Station,420,25,17,57,17.4239,78.4291,669767,736639,2022-08-23,2022,2022-10-10,Inactive,97.65
P00285,Adam Kennedy,46,Male,Yes,C2023-XYZ00456,Cybercrime reported near Daniel Flat,Cybercrime,3100,104,Yes,Yes,"Andheri East, Mumbai",9738 Block of Jeremy Fort,511,15,16,14,19.1197,72.8696,329221,522438,2025-06-03,2025,2025-10-19,Inactive,44.55
P00968,Ryan Soto,45,Other,Yes,C2023-XYZ00457,Drug Offense reported near Sanford Knoll,Drug Offense,4100,105,Yes,No,"Andheri East, Mumbai",3962 Block of James Shoals,107,29,49,14,19.1197,72.8696,853979,414053,2023-03-24,2023,2023-03-28,Suspicious,5.13
P00137,Andrew Dyer,60,Other,No,C2019-XYZ00458,Assault reported near Morales Lakes,Assault,1300,102,No,No,"Sector 62, Noida",5716 Block of Ryan Extension,465,23,40,16,28.6102,77.367,228351,799449,2025-02-11,2025,2025-07-25,Active,55.96
P00953,Kimberly Snyder,110,Male,Yes,C2024-XYZ00459,Kidnapping reported near Harold Locks,Kidnapping,7100,108,No,Yes,"Koramangala, Bangalore",379 Block of Brandon Crossing,492,9,8,64,12.9352,77.6146,603479,536017,2025-03-22,2025,2025-06-22,Suspicious,64.25
P00268,Bradley Wood,23,Other,No,C2023-XYZ00460,Drug Offense reported near Olivia Trail,Drug Offense,4100,105,No,No,"Koramangala, Bangalore",3530 Block of Obrien Plains,871,8,9,1,12.9352,77.6146,353520,690654,2023-11-08,2023,2024-03-26,Active,89.44
P00582,Margaret Jacobson,61,Female,Yes,C2023-XYZ00461,Assault reported near Wilson Meadows,Assault,1300,102,No,No,"Sector 62, Noida",2597 Block of Carlos Shores,382,3,42,58,28.6102,77.367,966126,223523,2022-05-14,2022,2022-07-01,Suspicious,19.52
P00021,David Cobb,95,Other,Yes,C2020-XYZ00462,Homicide reported near Perez Land,Homicide,5100,106,No,No,"T. Nagar, Chennai",7090 Block of Mary Gardens,738,2,35,33,13.0424,80.2336,667636,137564,2021-08-18,2021,2021-12-31,Suspicious,78.45
P00563,Billy Griffin,29,Other,Yes,C2022-XYZ00463,Cybercrime reported near Carlson Forks,Cybercrime,3100,104,Yes,No,"Sector 62, Noida",3840 Block of David Crest,261,4,40,59,28.6102,77.367,973823,625442,2025-04-05,2025,2025-04-14,Suspicious,17.66
P00700,James Guerra,91,Other,No,C2021-XYZ00464,Drug Offense reported near Jones Falls,Drug Offense,4100,105,No,No,"Banjara Hills, Hyderabad",3510 Block of Cain Field,934,7,24,41,17.4239,78.4291,682176,586249,2023-11-03,2023,2024-03-19,Suspicious,24.45
P00875,Breanna Horton,15,Other,No,C2020-XYZ00465,Homicide reported near Hughes Streets,Homicide,5100,106,No,Yes,"Viman Nagar, Pune",6158 Block of James Crossing,800,5,5,60,18.5679,73.9143,736125,922526,2024-02-08,2024,2024-07-05,Active,3.55
P00859,Melissa Knox,66,Female,Yes,C2022-XYZ00466,Drug Offense reported near Sara Plains,Drug Offense,4100,105,No,Yes,"Andheri East, Mumbai",4661 Block of John Rue,170,13,31,18,19.1197,72.8696,950673,906977,2024-05-21,2024,2024-05-25,Active,60.54
P00130,Mr. John Mcintosh Jr.,82,Other,Yes,C2024-XYZ00467,Theft reported near Martinez Fields,Theft,6100,107,Yes,Yes,"Viman Nagar, Pune",7885 Block of Regina Walks,725,18,36,23,18.5679,73.9143,443062,639814,2024-06-06,2024,2024-08-28,Suspicious,83.21
P00489,Luke Ali,14,Other,No,C2021-XYZ00468,Assault reported near Justin Freeway,Assault,1300,102,Yes,No,"Salt Lake, Kolkata",2372 Block of Reynolds Spring,358,17,18,76,22.585,88.4154,347142,610267,2025-05-12,2025,2025-05-18,Suspicious,39.03
P00721,James Scott,77,Other,Yes,C2024-XYZ00469,Homicide reported near Amy Circle,Homicide,5100,106,No,No,"Andheri East, Mumbai",9590 Block of Davis Dale,168,20,26,4,19.1197,72.8696,122419,623705,2022-04-23,2022,2022-10-04,Suspicious,14.07
P00027,Jason Porter,94,Other,Yes,C2023-XYZ00470,Kidnapping reported near Eric Lock,Kidnapping,7100,108,Yes,Yes,"Salt Lake, Kolkata",8806 Block of Kelley Valleys,876,8,32,18,22.585,88.4154,504812,236351,2023-10-11,2023,2024-03-01,Suspicious,0.13
P00329,Phillip Rice,52,Male,Yes,C2022-XYZ00471,Drug Offense reported near Nunez Inlet,Drug Offense,4100,105,No,Yes,"T. Nagar, Chennai",7895 Block of Brandi Gardens,988,6,7,13,13.0424,80.2336,753208,763899,2023-01-20,2023,2023-07-06,Suspicious,5.26
P00687,Tommy Moody,38,Female,No,C2022-XYZ00472,Robbery reported near Hensley Flat,Robbery,1100,101,Yes,Yes,"Banjara Hills, Hyderabad",1283 Block of Mark Green,632,20,22,2,17.4239,78.4291,560295,576458,2024-05-30,2024,2024-06-06,Suspicious,88.78
P00707,Kristen Collins,100,Male,Yes,C2022-XYZ00473,Cybercrime reported near Rivera Plain,Cybercrime,3100,104,Yes,No,"Salt Lake, Kolkata",2936 Block of Kimberly Station,279,15,27,35,22.585,88.4154,751103,558119,2024-03-30,2024,2024-07-04,Suspicious,44.68
P00699,Regina Foster,6,Female,No,C2020-XYZ00474,Robbery reported near Rodriguez Tunnel,Robbery,1100,101,Yes,No,"Sector 62, Noida",2977 Block of David Garden,727,21,44,44,28.6102,77.367,287978,532124,2023-11-05,2023,2023-11-14,Suspicious,73.16
P00041,Dennis Perry,39,Other,Yes,C2021-XYZ00475,Kidnapping reported near Nicholas Isle,Kidnapping,7100,108,Yes,No,"Koramangala, Bangalore",3842 Block of Alexander Stream,141,2,14,8,12.9352,77.6146,596801,177684,2021-07-04,2021,2021-07-26,Inactive,77.13
P00707,Kristen Collins,100,Male,Yes,C2021-XYZ00476,Cybercrime reported near Barton Harbor,Cybercrime,3100,104,No,Yes,"Banjara Hills, Hyderabad",7489 Block of Stacy Overpass,249,17,33,9,17.4239,78.4291,929758,955263,2023-03-31,2023,2023-09-21,Inactive,10.88
P00622,Matthew Fisher,55,Male,No,C2020-XYZ00477,Fraud reported near John Bridge,Fraud,2100,103,Yes,Yes,"Sector 62, Noida",2431 Block of John Mills,621,5,30,61,28.6102,77.367,124970,771219,2022-10-05,2022,2023-02-19,Active,18.14
P00004,Bryan Fisher,2,Female,No,C2020-XYZ00478,Drug Offense reported near Jon Trail,Drug Offense,4100,105,No,Yes,"Sector 62, Noida",1136 Block of Ernest Hollow,661,28,42,29,28.6102,77.367,781530,321357,2022-11-30,2022,2022-12-29,Suspicious,50.1
P00714,Sean Marquez,13,Female,Yes,C2021-XYZ00479,Drug Offense reported near Andrew Plaza,Drug Offense,4100,105,No,Yes,"Viman Nagar, Pune",4076 Block of Christopher Divide,379,27,26,40,18.5679,73.9143,538760,200129,2022-11-18,2022,2023-03-09,Active,25.81
P00541,Lisa Landry,98,Male,Yes,C2021-XYZ00480,Drug Offense reported near Johnson Field,Drug Offense,4100,105,Yes,Yes,"Koramangala, Bangalore",2800 Block of Hall Groves,101,15,9,10,12.9352,77.6146,205541,928633,2023-03-09,2023,2023-07-04,Inactive,81.94
P00691,Chelsea Gross,92,Other,No,C2024-XYZ00481,Kidnapping reported near Julie Lane,Kidnapping,7100,108,Yes,Yes,"Koramangala, Bangalore",4995 Block of Thomas Bypass,307,25,1,68,12.9352,77.6146,236325,529255,2021-11-15,2021,2022-01-27,Suspicious,16.11
P00290,Brian Zhang,45,Male,Yes,C2019-XYZ00482,Theft reported near William Islands,Theft,6100,107,Yes,Yes,"Sector 62, Noida",6636 Block of Walter Estates,839,22,20,28,28.6102,77.367,562119,621148,2024-11-13,2024,2025-02-05,Inactive,94.68
P00443,Sandra Martin,47,Male,No,C2022-XYZ00483,Cybercrime reported near Turner Plaza,Cybercrime,3100,104,Yes,Yes,"Viman Nagar, Pune",9242 Block of Sheppard Plaza,553,14,4,75,18.5679,73.9143,584369,115939,2020-09-24,2020,2020-11-13,Suspicious,37.59
P00458,Rebecca Perry,90,Other,Yes,C2021-XYZ00484,Assault reported near Robert Port,Assault,1300,102,No,No,"Viman Nagar, Pune",4188 Block of Kristine Inlet,758,21,40,30,18.5679,73.9143,315532,738019,2022-05-25,2022,2022-10-03,Inactive,53.46
P00918,Ryan Walker,1,Female,No,C2022-XYZ00485,Kidnapping reported near Clark Row,Kidnapping,7100,108,No,Yes,"Koramangala, Bangalore",7421 Block of Williams Club,437,28,42,45,12.9352,77.6146,519336,516429,2024-07-21,2024,2024-08-27,Inactive,80.61
P00916,Sandra Smith,44,Female,No,C2020-XYZ00486,Drug Offense reported near Duncan Bypass,Drug Offense,4100,105,Yes,Yes,"Banjara Hills, Hyderabad",8142 Block of Kristin Drive,189,7,8,63,17.4239,78.4291,516427,307582,2020-12-30,2020,2021-02-02,Suspicious,98.05
P00827,Robert Monroe,47,Other,No,C2021-XYZ00487,Drug Offense reported near Alan Lights,Drug Offense,4100,105,No,Yes,"Koramangala, Bangalore",901 Block of Jessica Via,830,23,43,37,12.9352,77.6146,805895,234433,2023-08-19,2023,2023-10-25,Suspicious,90.04
P00517,Michael Black,45,Male,No,C2021-XYZ00488,Theft reported near Matthew Tunnel,Theft,6100,107,Yes,No,"Banjara Hills, Hyderabad",4654 Block of Cooper Fields,356,15,18,47,17.4239,78.4291,988570,763668,2024-05-09,2024,2024-06-11,Inactive,18.89
P00634,Edward Thomas,63,Male,Yes,C2021-XYZ00489,Homicide reported near Williams Pine,Homicide,5100,106,No,Yes,"T. Nagar, Chennai",117 Block of Jackson Village,248,29,32,61,13.0424,80.2336,186062,996000,2025-07-04,2025,2025-11-12,Active,81.77
P00367,Lindsey Ayala,33,Female,No,C2019-XYZ00490,Drug Offense reported near Thomas Gateway,Drug Offense,4100,105,No,Yes,"Andheri East, Mumbai",6669 Block of Williams Road,772,29,44,66,19.1197,72.8696,737377,936202,2021-10-14,2021,2022-02-08,Active,1.63
P00816,Mathew Hansen,99,Male,No,C2020-XYZ00491,Theft reported near Gregory Inlet,Theft,6100,107,No,Yes,"Sector 62, Noida",7063 Block of Christopher Trafficway,539,23,1,34,28.6102,77.367,107693,102793,2021-11-12,2021,2022-01-15,Inactive,43.82
P00542,Trevor Bradley,7,Other,No,C2022-XYZ00492,Drug Offense reported near Patricia Well,Drug Offense,4100,105,Yes,Yes,"Andheri East, Mumbai",9446 Block of Thomas Turnpike,904,27,50,6,19.1197,72.8696,379209,384985,2024-09-19,2024,2024-10-14,Active,56.47
P00485,Lisa Morris,54,Other,No,C2024-XYZ00493,Homicide reported near Gates Prairie,Homicide,5100,106,No,No,"T. Nagar, Chennai",3276 Block of John Corner,856,16,15,39,13.0424,80.2336,460559,691824,2023-11-26,2023,2024-03-09,Active,28.59
P00613,Rebecca Jones,52,Male,No,C2022-XYZ00494,Drug Offense reported near Williams Rapid,Drug Offense,4100,105,Yes,No,"T. Nagar, Chennai",6170 Block of Sanchez Spurs,592,8,27,47,13.0424,80.2336,536932,226000,2020-12-31,2020,2021-01-10,Inactive,50.67
P00408,Jennifer Thompson,102,Other,Yes,C2021-XYZ00495,Cybercrime reported near Marquez Crescent,Cybercrime,3100,104,Yes,No,"Andheri East, Mumbai",784 Block of Vance Inlet,814,29,42,24,19.1197,72.8696,941815,831927,2024-11-14,2024,2025-02-27,Active,5.84
P00767,Ryan King,42,Other,No,C2021-XYZ00496,Theft reported near Shawn Falls,Theft,6100,107,Yes,Yes,"T. Nagar, Chennai",9792 Block of Michelle Ranch,598,20,38,21,13.0424,80.2336,260167,609124,2022-05-21,2022,2022-10-17,Inactive,68.84
P00309,Carrie Cunningham,87,Other,Yes,C2020-XYZ00497,Theft reported near Sellers Burg,Theft,6100,107,Yes,No,"Andheri East, Mumbai",4663 Block of Avila Rapids,288,16,27,56,19.1197,72.8696,914234,503244,2021-05-27,2021,2021-09-22,Suspicious,6.92
P00109,Hailey Douglas,72,Male,Yes,C2022-XYZ00498,Drug Offense reported near Marie Brooks,Drug Offense,4100,105,Yes,Yes,"T. Nagar, Chennai",2480 Block of Hood Grove,713,1,20,35,13.0424,80.2336,424746,480390,2021-10-03,2021,2022-01-05,Suspicious,68.78
P00618,Mathew Fletcher,52,Female,Yes,C2020-XYZ00499,Homicide reported near Wesley Skyway,Homicide,5100,106,No,Yes,"Andheri East, Mumbai",9822 Block of Smith Trace,522,9,42,59,19.1197,72.8696,754102,385744,2022-02-15,2022,2022-04-03,Active,10.53
P00863,Jeremy Lopez,57,Other,Yes,C2019-XYZ00500,Theft reported near Isabel Glen,Theft,6100,107,Yes,No,"Koramangala, Bangalore",7280 Block of Denise Parkway,930,23,48,49,12.9352,77.6146,998290,320504,2023-01-22,2023,2023-05-28,Inactive,70.56
P00218,James Walton,30,Male,Yes,C2023-XYZ00501,Robbery reported near Daniel Flat,Robbery,1100,101,No,No,"Banjara Hills, Hyderabad",389 Block of Donald Brook,334,17,13,48,17.4239,78.4291,289539,214797,2024-08-14,2024,2024-09-27,Active,51.16
P00996,Connor Hall,11,Other,No,C2020-XYZ00502,Robbery reported near Ashley Burg,Robbery,1100,101,No,Yes,"Viman Nagar, Pune",9512 Block of Adam Loop,446,13,43,1,18.5679,73.9143,438217,134831,2025-03-24,2025,2025-09-15,Active,54.03
P00760,Michelle Mcneil,3,Other,No,C2021-XYZ00503,Homicide reported near David Crescent,Homicide,5100,106,Yes,No,"Salt Lake, Kolkata",6876 Block of Mark Common,419,16,23,7,22.585,88.4154,181045,774193,2023-01-12,2023,2023-01-22,Suspicious,55.3
P00298,Jeremy Case,80,Other,Yes,C2020-XYZ00504,Assault reported near Adams Ford,Assault,1300,102,No,No,"Sector 62, Noida",6903 Block of Thomas Mall,363,18,43,35,28.6102,77.367,582423,787905,2022-03-01,2022,2022-07-03,Active,21.22
P00182,Dr. Victoria Gonzalez PhD,16,Female,No,C2022-XYZ00505,Cybercrime reported near Louis Square,Cybercrime,3100,104,No,No,"T. Nagar, Chennai",3317 Block of Le Vista,362,5,11,65,13.0424,80.2336,595711,446331,2022-03-11,2022,2022-08-20,Suspicious,8.23
P00017,Jessica Garcia,66,Female,Yes,C2019-XYZ00506,Drug Offense reported near Neal Field,Drug Offense,4100,105,No,No,"Banjara Hills, Hyderabad",9085 Block of Curry Rest,610,11,37,25,17.4239,78.4291,746659,871563,2020-11-25,2020,2021-05-02,Inactive,49.39
P00205,Kristin Wang,2,Other,No,C2021-XYZ00507,Assault reported near Martin Fields,Assault,1300,102,No,Yes,"Sector 62, Noida",3322 Block of Woods Fort,586,5,23,76,28.6102,77.367,921293,616222,2021-05-27,2021,2021-07-05,Active,37.86
P00460,Sara Clayton,9,Female,No,C2023-XYZ00508,Robbery reported near Michael Greens,Robbery,1100,101,Yes,Yes,"Sector 62, Noida",3434 Block of Martinez Ford,983,30,29,73,28.6102,77.367,673926,846640,2024-09-24,2024,2025-02-05,Suspicious,59.78
P00212,Andrew Jackson,102,Female,No,C2022-XYZ00509,Theft reported near Mahoney Grove,Theft,6100,107,No,Yes,"Koramangala, Bangalore",6646 Block of Hanson Glens,792,24,15,8,12.9352,77.6146,547815,780130,2022-02-08,2022,2022-03-11,Inactive,54.9
P00090,William Long,41,Female,Yes,C2020-XYZ00510,Kidnapping reported near Morse Lights,Kidnapping,7100,108,Yes,No,"Sector 62, Noida",2812 Block of Michael Loop,700,29,49,17,28.6102,77.367,570874,739817,2021-06-26,2021,2021-09-12,Suspicious,41.09
P00506,Christian English,83,Other,No,C2019-XYZ00511,Cybercrime reported near Black Hills,Cybercrime,3100,104,No,Yes,"T. Nagar, Chennai",2280 Block of Faulkner Pike,268,11,2,31,13.0424,80.2336,229729,211333,2023-06-30,2023,2023-10-31,Inactive,20.93
P00452,John Powell,41,Male,Yes,C2021-XYZ00512,Cybercrime reported near Henry Point,Cybercrime,3100,104,No,Yes,"Salt Lake, Kolkata",4914 Block of Moreno Skyway,522,28,26,5,22.585,88.4154,180015,188157,2024-06-03,2024,2024-10-15,Active,36.31
P00571,Stephen Morris,50,Other,Yes,C2024-XYZ00513,Fraud reported near Sanders Groves,Fraud,2100,103,Yes,Yes,"Sector 62, Noida",1999 Block of Larry Loop,167,13,12,48,28.6102,77.367,725701,299963,2020-09-23,2020,2020-12-12,Inactive,70.66
P00276,Brianna Mitchell,23,Female,Yes,C2021-XYZ00514,Cybercrime reported near Jill Burg,Cybercrime,3100,104,No,Yes,"Sector 62, Noida",3338 Block of Washington Brooks,828,8,15,17,28.6102,77.367,834925,751500,2024-06-29,2024,2024-08-08,Suspicious,34.84
P00897,Christopher Gibbs,71,Other,No,C2019-XYZ00515,Cybercrime reported near Faulkner Path,Cybercrime,3100,104,No,Yes,"Viman Nagar, Pune",5974 Block of Johnson Creek,184,2,8,53,18.5679,73.9143,202154,661526,2024-08-18,2024,2024-12-28,Active,14.6
P00147,Erik White,51,Female,Yes,C2020-XYZ00516,Theft reported near Andrew Loaf,Theft,6100,107,No,Yes,"Sector 62, Noida",5745 Block of Smith Spurs,380,10,20,24,28.6102,77.367,268455,912951,2020-10-13,2020,2021-03-07,Active,38.29
P00290,Brian Zhang,45,Male,Yes,C2019-XYZ00517,Theft reported near David Brook,Theft,6100,107,No,Yes,"Banjara Hills, Hyderabad",7923 Block of Taylor Divide,216,19,35,65,17.4239,78.4291,884342,274693,2020-10-05,2020,2021-03-16,Inactive,30.35
P00837,Crystal Porter,20,Other,No,C2019-XYZ00518,Homicide reported near Jill Flats,Homicide,5100,106,Yes,Yes,"T. Nagar, Chennai",9888 Block of Perry Burg,657,26,13,35,13.0424,80.2336,821865,266711,2023-04-07,2023,2023-07-27,Inactive,40.41
P00257,Eric Jacobs,43,Female,No,C2023-XYZ00519,Theft reported near Gregory Trafficway,Theft,6100,107,Yes,Yes,"Salt Lake, Kolkata",4463 Block of Donald Green,295,21,31,35,22.585,88.4154,490448,781417,2023-05-19,2023,2023-06-26,Suspicious,0.55
P00714,Sean Marquez,13,Female,Yes,C2020-XYZ00520,Homicide reported near Brandon Parks,Homicide,5100,106,No,Yes,"Koramangala, Bangalore",6489 Block of Tracey Bypass,563,19,26,33,12.9352,77.6146,969682,501057,2024-03-01,2024,2024-03-07,Inactive,38.03
P00912,Jamie Gallagher,22,Male,No,C2024-XYZ00521,Assault reported near Burns Canyon,Assault,1300,102,No,No,"Salt Lake, Kolkata",2076 Block of Juan Shore,640,29,11,15,22.585,88.4154,221336,750084,2020-11-09,2020,2021-01-02,Active,28.74
P00004,Bryan Fisher,2,Female,No,C2024-XYZ00522,Kidnapping reported near Michael Circle,Kidnapping,7100,108,Yes,Yes,"Viman Nagar, Pune",8979 Block of Lisa Lights,478,8,7,65,18.5679,73.9143,141907,971004,2020-12-23,2020,2021-06-06,Suspicious,15.77
P00208,Melissa Lopez,19,Female,No,C2021-XYZ00523,Cybercrime reported near Parks Squares,Cybercrime,3100,104,Yes,No,"Andheri East, Mumbai",1750 Block of Miller Drive,190,14,21,9,19.1197,72.8696,758236,540035,2024-02-10,2024,2024-06-18,Suspicious,12.15
P00465,Alec Harrison,56,Other,No,C2019-XYZ00524,Assault reported near Carroll Drive,Assault,1300,102,No,No,"Sector 62, Noida",3747 Block of James Glens,856,12,5,58,28.6102,77.367,401290,136885,2022-06-01,2022,2022-11-20,Inactive,27.82
P00287,Heather Diaz,103,Female,No,C2023-XYZ00525,Kidnapping reported near Wilson Mews,Kidnapping,7100,108,Yes,Yes,"Koramangala, Bangalore",6303 Block of Melissa Knoll,210,26,37,9,12.9352,77.6146,356976,881762,2021-01-02,2021,2021-06-13,Inactive,72.88
P00693,Anthony Rivera,63,Other,Yes,C2022-XYZ00526,Homicide reported near Gordon Rapids,Homicide,5100,106,Yes,Yes,"Viman Nagar, Pune",2930 Block of Mary Route,797,22,31,28,18.5679,73.9143,108930,644464,2024-09-26,2024,2025-02-11,Inactive,34.33
P00296,Gloria Silva,4,Other,Yes,C2020-XYZ00527,Robbery reported near Luna Drive,Robbery,1100,101,Yes,No,"Koramangala, Bangalore",5989 Block of Donald Cove,758,12,37,10,12.9352,77.6146,316241,452114,2024-01-16,2024,2024-06-26,Inactive,7.79
